Negative,Positive,All,negative_perc,positive_perc
1,16,17,5.88235294117647,94.11764705882352
7,5,12,58.333333333333336,41.66666666666667
5,8,13,38.46153846153847,61.53846153846154
26,112,138,18.84057971014493,81.15942028985508
60,27,87,68.96551724137932,31.03448275862069
15,59,74,20.27027027027027,79.72972972972973
51,37,88,57.95454545454546,42.04545454545455
9,34,43,20.930232558139537,79.06976744186046
6,8,14,42.857142857142854,57.14285714285714
5,12,17,29.411764705882355,70.58823529411765
8,20,28,28.57142857142857,71.42857142857143
32,69,101,31.683168316831683,68.31683168316832
13,83,96,13.541666666666666,86.45833333333334
12,26,38,31.57894736842105,68.42105263157895
4,2,6,66.66666666666666,33.33333333333333
12,11,23,52.17391304347826,47.82608695652174
4,9,13,30.76923076923077,69.23076923076923
6,51,57,10.526315789473683,89.47368421052632
2,17,19,10.526315789473683,89.47368421052632
6,38,44,13.636363636363635,86.36363636363636
26,69,95,27.368421052631582,72.63157894736842
63,74,137,45.98540145985402,54.01459854014598
27,80,107,25.233644859813083,74.76635514018692
4,40,44,9.090909090909092,90.9090909090909
30,89,119,25.210084033613445,74.78991596638656
36,62,98,36.734693877551024,63.26530612244898
9,54,63,14.285714285714285,85.71428571428571
54,28,82,65.85365853658537,34.146341463414636
1,5,6,16.666666666666664,83.33333333333334
30,52,82,36.58536585365854,63.41463414634146
5,11,16,31.25,68.75
23,25,48,47.91666666666667,52.083333333333336
3,16,19,15.789473684210526,84.21052631578947
0,4,4,0.0,100.0
40,84,124,32.25806451612903,67.74193548387096
32,29,61,52.459016393442624,47.540983606557376
15,11,26,57.692307692307686,42.30769230769231
48,22,70,68.57142857142857,31.428571428571427
3,29,32,9.375,90.625
5,24,29,17.24137931034483,82.75862068965517
22,14,36,61.111111111111114,38.88888888888889
20,69,89,22.47191011235955,77.52808988764045
26,45,71,36.61971830985916,63.38028169014085
9,7,16,56.25,43.75
18,6,24,75.0,25.0
20,33,53,37.735849056603776,62.264150943396224
48,202,250,19.2,80.80000000000001
7,10,17,41.17647058823529,58.82352941176471
12,6,18,66.66666666666666,33.33333333333333
5,10,15,33.33333333333333,66.66666666666666
3,4,7,42.857142857142854,57.14285714285714
8,12,20,40.0,60.0
19,17,36,52.77777777777778,47.22222222222222
6,4,10,60.0,40.0
3,1,4,75.0,25.0
3,5,8,37.5,62.5
21,32,53,39.62264150943396,60.37735849056604
4,18,22,18.181818181818183,81.81818181818183
29,94,123,23.577235772357724,76.42276422764228
45,81,126,35.714285714285715,64.28571428571429
59,117,176,33.52272727272727,66.47727272727273
9,38,47,19.148936170212767,80.85106382978722
18,36,54,33.33333333333333,66.66666666666666
69,35,104,66.34615384615384,33.65384615384615
3,24,27,11.11111111111111,88.88888888888889
19,17,36,52.77777777777778,47.22222222222222
71,91,162,43.82716049382716,56.17283950617284
8,26,34,23.52941176470588,76.47058823529412
20,37,57,35.08771929824561,64.91228070175438
45,39,84,53.57142857142857,46.42857142857143
24,38,62,38.70967741935484,61.29032258064516
6,15,21,28.57142857142857,71.42857142857143
46,41,87,52.87356321839081,47.12643678160919
3,25,28,10.714285714285714,89.28571428571429
3,5,8,37.5,62.5
12,129,141,8.51063829787234,91.48936170212765
3,18,21,14.285714285714285,85.71428571428571
34,32,66,51.515151515151516,48.484848484848484
46,34,80,57.49999999999999,42.5
3,12,15,20.0,80.0
1,9,10,10.0,90.0
47,75,122,38.52459016393443,61.47540983606557
2,7,9,22.22222222222222,77.77777777777779
26,23,49,53.06122448979592,46.93877551020408
26,58,84,30.952380952380953,69.04761904761905
8,50,58,13.793103448275861,86.20689655172413
8,69,77,10.38961038961039,89.6103896103896
49,40,89,55.0561797752809,44.9438202247191
19,19,38,50.0,50.0
6,22,28,21.428571428571427,78.57142857142857
45,62,107,42.05607476635514,57.943925233644855
56,40,96,58.333333333333336,41.66666666666667
12,6,18,66.66666666666666,33.33333333333333
5,4,9,55.55555555555556,44.44444444444444
12,21,33,36.36363636363637,63.63636363636363
34,26,60,56.666666666666664,43.333333333333336
6,5,11,54.54545454545454,45.45454545454545
8,17,25,32.0,68.0
5,48,53,9.433962264150944,90.56603773584906
33,54,87,37.93103448275862,62.06896551724138
12,54,66,18.181818181818183,81.81818181818183
33,12,45,73.33333333333333,26.666666666666668
19,38,57,33.33333333333333,66.66666666666666
14,41,55,25.454545454545453,74.54545454545455
10,11,21,47.61904761904761,52.38095238095239
16,57,73,21.91780821917808,78.08219178082192
1,6,7,14.285714285714285,85.71428571428571
16,8,24,66.66666666666666,33.33333333333333
9,15,24,37.5,62.5
74,54,128,57.8125,42.1875
14,20,34,41.17647058823529,58.82352941176471
25,20,45,55.55555555555556,44.44444444444444
15,34,49,30.612244897959183,69.38775510204081
13,7,20,65.0,35.0
18,18,36,50.0,50.0
28,90,118,23.728813559322035,76.27118644067797
7,47,54,12.962962962962962,87.03703703703704
10,3,13,76.92307692307693,23.076923076923077
7,10,17,41.17647058823529,58.82352941176471
13,11,24,54.166666666666664,45.83333333333333
7,9,16,43.75,56.25
26,40,66,39.39393939393939,60.60606060606061
9,21,30,30.0,70.0
26,38,64,40.625,59.375
75,38,113,66.3716814159292,33.6283185840708
11,13,24,45.83333333333333,54.166666666666664
16,12,28,57.14285714285714,42.857142857142854
11,7,18,61.111111111111114,38.88888888888889
68,108,176,38.63636363636363,61.36363636363637
21,55,76,27.631578947368425,72.36842105263158
6,14,20,30.0,70.0
48,40,88,54.54545454545454,45.45454545454545
1,10,11,9.090909090909092,90.9090909090909
7,30,37,18.91891891891892,81.08108108108108
12,35,47,25.53191489361702,74.46808510638297
46,48,94,48.93617021276596,51.06382978723404
12,18,30,40.0,60.0
35,38,73,47.94520547945205,52.054794520547944
2,17,19,10.526315789473683,89.47368421052632
18,28,46,39.130434782608695,60.86956521739131
16,10,26,61.53846153846154,38.46153846153847
8,34,42,19.047619047619047,80.95238095238095
6,9,15,40.0,60.0
52,62,114,45.614035087719294,54.385964912280706
55,25,80,68.75,31.25
37,19,56,66.07142857142857,33.92857142857143
43,64,107,40.18691588785047,59.813084112149525
9,47,56,16.071428571428573,83.92857142857143
8,42,50,16.0,84.0
5,37,42,11.904761904761903,88.09523809523809
40,47,87,45.97701149425287,54.02298850574713
6,13,19,31.57894736842105,68.42105263157895
16,20,36,44.44444444444444,55.55555555555556
7,35,42,16.666666666666664,83.33333333333334
12,46,58,20.689655172413794,79.3103448275862
3,10,13,23.076923076923077,76.92307692307693
3,21,24,12.5,87.5
2,7,9,22.22222222222222,77.77777777777779
2,8,10,20.0,80.0
4,17,21,19.047619047619047,80.95238095238095
12,8,20,60.0,40.0
11,7,18,61.111111111111114,38.88888888888889
5,5,10,50.0,50.0
10,22,32,31.25,68.75
5,4,9,55.55555555555556,44.44444444444444
50,152,202,24.752475247524753,75.24752475247524
4,27,31,12.903225806451612,87.09677419354838
8,30,38,21.052631578947366,78.94736842105263
3,17,20,15.0,85.0
10,39,49,20.408163265306122,79.59183673469387
0,9,9,0.0,100.0
3,5,8,37.5,62.5
56,58,114,49.122807017543856,50.877192982456144
6,3,9,66.66666666666666,33.33333333333333
9,36,45,20.0,80.0
29,65,94,30.851063829787233,69.14893617021278
14,40,54,25.925925925925924,74.07407407407408
10,9,19,52.63157894736842,47.368421052631575
58,65,123,47.15447154471545,52.84552845528455
33,28,61,54.09836065573771,45.90163934426229
10,30,40,25.0,75.0
54,110,164,32.926829268292686,67.07317073170732
4,21,25,16.0,84.0
50,46,96,52.083333333333336,47.91666666666667
10,39,49,20.408163265306122,79.59183673469387
4,8,12,33.33333333333333,66.66666666666666
48,33,81,59.25925925925925,40.74074074074074
4,17,21,19.047619047619047,80.95238095238095
13,27,40,32.5,67.5
9,41,50,18.0,82.0
5,14,19,26.31578947368421,73.68421052631578
14,15,29,48.275862068965516,51.724137931034484
1,22,23,4.3478260869565215,95.65217391304348
15,42,57,26.31578947368421,73.68421052631578
9,15,24,37.5,62.5
19,17,36,52.77777777777778,47.22222222222222
10,19,29,34.48275862068966,65.51724137931035
2,21,23,8.695652173913043,91.30434782608695
1,3,4,25.0,75.0
3,3,6,50.0,50.0
12,41,53,22.641509433962266,77.35849056603774
4,23,27,14.814814814814813,85.18518518518519
21,76,97,21.649484536082475,78.35051546391753
16,39,55,29.09090909090909,70.9090909090909
21,81,102,20.588235294117645,79.41176470588235
7,13,20,35.0,65.0
34,30,64,53.125,46.875
20,26,46,43.47826086956522,56.52173913043478
21,17,38,55.26315789473685,44.73684210526316
30,58,88,34.090909090909086,65.9090909090909
3,6,9,33.33333333333333,66.66666666666666
1,19,20,5.0,95.0
10,14,24,41.66666666666667,58.333333333333336
15,19,34,44.11764705882353,55.88235294117647
4,14,18,22.22222222222222,77.77777777777779
7,16,23,30.434782608695656,69.56521739130434
11,19,30,36.666666666666664,63.33333333333333
5,33,38,13.157894736842104,86.8421052631579
10,17,27,37.03703703703704,62.96296296296296
6,45,51,11.76470588235294,88.23529411764706
6,5,11,54.54545454545454,45.45454545454545
7,8,15,46.666666666666664,53.333333333333336
21,22,43,48.837209302325576,51.162790697674424
22,9,31,70.96774193548387,29.03225806451613
2,17,19,10.526315789473683,89.47368421052632
9,22,31,29.03225806451613,70.96774193548387
11,15,26,42.30769230769231,57.692307692307686
10,47,57,17.543859649122805,82.45614035087719
12,11,23,52.17391304347826,47.82608695652174
6,24,30,20.0,80.0
4,15,19,21.052631578947366,78.94736842105263
6,19,25,24.0,76.0
14,40,54,25.925925925925924,74.07407407407408
1,14,15,6.666666666666667,93.33333333333333
6,19,25,24.0,76.0
14,7,21,66.66666666666666,33.33333333333333
7,23,30,23.333333333333332,76.66666666666667
0,8,8,0.0,100.0
19,29,48,39.58333333333333,60.416666666666664
10,30,40,25.0,75.0
3,16,19,15.789473684210526,84.21052631578947
15,6,21,71.42857142857143,28.57142857142857
11,61,72,15.277777777777779,84.72222222222221
0,23,23,0.0,100.0
9,16,25,36.0,64.0
4,21,25,16.0,84.0
25,44,69,36.231884057971016,63.76811594202898
14,37,51,27.450980392156865,72.54901960784314
2,26,28,7.142857142857142,92.85714285714286
54,36,90,60.0,40.0
4,7,11,36.36363636363637,63.63636363636363
9,35,44,20.454545454545457,79.54545454545455
4,4,8,50.0,50.0
8,14,22,36.36363636363637,63.63636363636363
6,6,12,50.0,50.0
16,9,25,64.0,36.0
15,14,29,51.724137931034484,48.275862068965516
16,20,36,44.44444444444444,55.55555555555556
46,21,67,68.65671641791045,31.343283582089555
14,12,26,53.84615384615385,46.15384615384615
4,16,20,20.0,80.0
46,41,87,52.87356321839081,47.12643678160919
2,12,14,14.285714285714285,85.71428571428571
3,35,38,7.894736842105263,92.10526315789474
5,45,50,10.0,90.0
17,35,52,32.69230769230769,67.3076923076923
6,14,20,30.0,70.0
4,15,19,21.052631578947366,78.94736842105263
6,11,17,35.294117647058826,64.70588235294117
10,29,39,25.64102564102564,74.35897435897436
3,38,41,7.317073170731707,92.6829268292683
16,19,35,45.714285714285715,54.285714285714285
15,7,22,68.18181818181817,31.818181818181817
4,4,8,50.0,50.0
22,26,48,45.83333333333333,54.166666666666664
17,19,36,47.22222222222222,52.77777777777778
14,11,25,56.00000000000001,44.0
21,9,30,70.0,30.0
0,16,16,0.0,100.0
11,38,49,22.448979591836736,77.55102040816327
15,29,44,34.090909090909086,65.9090909090909
12,70,82,14.634146341463413,85.36585365853658
10,13,23,43.47826086956522,56.52173913043478
10,21,31,32.25806451612903,67.74193548387096
1,11,12,8.333333333333332,91.66666666666666
38,78,116,32.758620689655174,67.24137931034483
7,9,16,43.75,56.25
50,150,200,25.0,75.0
24,62,86,27.906976744186046,72.09302325581395
6,14,20,30.0,70.0
2,16,18,11.11111111111111,88.88888888888889
11,10,21,52.38095238095239,47.61904761904761
2,25,27,7.4074074074074066,92.5925925925926
6,58,64,9.375,90.625
21,15,36,58.333333333333336,41.66666666666667
8,14,22,36.36363636363637,63.63636363636363
66,37,103,64.07766990291263,35.92233009708738
13,18,31,41.935483870967744,58.06451612903226
5,15,20,25.0,75.0
9,17,26,34.61538461538461,65.38461538461539
19,22,41,46.34146341463415,53.65853658536586
5,21,26,19.230769230769234,80.76923076923077
20,38,58,34.48275862068966,65.51724137931035
2,10,12,16.666666666666664,83.33333333333334
3,10,13,23.076923076923077,76.92307692307693
6,9,15,40.0,60.0
6,9,15,40.0,60.0
7,17,24,29.166666666666668,70.83333333333334
4,12,16,25.0,75.0
5,18,23,21.73913043478261,78.26086956521739
5,35,40,12.5,87.5
7,18,25,28.000000000000004,72.0
13,21,34,38.23529411764706,61.76470588235294
13,21,34,38.23529411764706,61.76470588235294
4,40,44,9.090909090909092,90.9090909090909
5,17,22,22.727272727272727,77.27272727272727
59,80,139,42.44604316546763,57.55395683453237
44,161,205,21.463414634146343,78.53658536585367
11,28,39,28.205128205128204,71.7948717948718
7,4,11,63.63636363636363,36.36363636363637
11,25,36,30.555555555555557,69.44444444444444
12,17,29,41.37931034482759,58.620689655172406
14,9,23,60.86956521739131,39.130434782608695
42,187,229,18.340611353711793,81.6593886462882
27,61,88,30.681818181818183,69.31818181818183
8,55,63,12.698412698412698,87.3015873015873
31,120,151,20.52980132450331,79.47019867549669
6,4,10,60.0,40.0
4,14,18,22.22222222222222,77.77777777777779
33,157,190,17.36842105263158,82.63157894736842
17,59,76,22.36842105263158,77.63157894736842
4,51,55,7.2727272727272725,92.72727272727272
1,5,6,16.666666666666664,83.33333333333334
2,10,12,16.666666666666664,83.33333333333334
23,35,58,39.6551724137931,60.3448275862069
23,50,73,31.506849315068493,68.4931506849315
37,30,67,55.223880597014926,44.776119402985074
7,18,25,28.000000000000004,72.0
13,53,66,19.696969696969695,80.3030303030303
52,80,132,39.39393939393939,60.60606060606061
20,54,74,27.027027027027028,72.97297297297297
17,36,53,32.075471698113205,67.9245283018868
10,9,19,52.63157894736842,47.368421052631575
54,54,108,50.0,50.0
39,42,81,48.148148148148145,51.85185185185185
0,12,12,0.0,100.0
30,17,47,63.829787234042556,36.17021276595745
41,183,224,18.303571428571427,81.69642857142857
74,141,215,34.418604651162795,65.58139534883722
14,115,129,10.852713178294573,89.14728682170544
6,9,15,40.0,60.0
11,44,55,20.0,80.0
13,60,73,17.80821917808219,82.1917808219178
33,208,241,13.692946058091287,86.30705394190872
48,135,183,26.229508196721312,73.77049180327869
17,128,145,11.724137931034482,88.27586206896552
40,160,200,20.0,80.0
26,83,109,23.853211009174313,76.14678899082568
7,35,42,16.666666666666664,83.33333333333334
64,145,209,30.62200956937799,69.377990430622
65,88,153,42.48366013071895,57.51633986928104
29,114,143,20.27972027972028,79.72027972027972
31,156,187,16.577540106951872,83.42245989304813
14,68,82,17.073170731707318,82.92682926829268
10,52,62,16.129032258064516,83.87096774193549
5,53,58,8.620689655172415,91.37931034482759
4,11,15,26.666666666666668,73.33333333333333
19,84,103,18.446601941747574,81.55339805825243
20,50,70,28.57142857142857,71.42857142857143
28,86,114,24.561403508771928,75.43859649122807
53,170,223,23.766816143497756,76.23318385650224
32,52,84,38.095238095238095,61.904761904761905
31,117,148,20.945945945945947,79.05405405405406
6,28,34,17.647058823529413,82.35294117647058
10,70,80,12.5,87.5
35,39,74,47.2972972972973,52.702702702702695
27,87,114,23.684210526315788,76.31578947368422
12,76,88,13.636363636363635,86.36363636363636
9,28,37,24.324324324324326,75.67567567567568
2,13,15,13.333333333333334,86.66666666666667
49,160,209,23.444976076555022,76.55502392344498
20,66,86,23.25581395348837,76.74418604651163
13,75,88,14.772727272727273,85.22727272727273
18,115,133,13.533834586466165,86.46616541353383
5,35,40,12.5,87.5
31,135,166,18.67469879518072,81.32530120481928
1,22,23,4.3478260869565215,95.65217391304348
76,123,199,38.19095477386934,61.80904522613066
6,32,38,15.789473684210526,84.21052631578947
51,76,127,40.15748031496063,59.84251968503938
9,77,86,10.465116279069768,89.53488372093024
18,142,160,11.25,88.75
10,55,65,15.384615384615385,84.61538461538461
46,177,223,20.62780269058296,79.37219730941703
1,5,6,16.666666666666664,83.33333333333334
7,27,34,20.588235294117645,79.41176470588235
16,104,120,13.333333333333334,86.66666666666667
31,107,138,22.463768115942027,77.53623188405797
25,105,130,19.230769230769234,80.76923076923077
7,11,18,38.88888888888889,61.111111111111114
1,14,15,6.666666666666667,93.33333333333333
56,131,187,29.946524064171122,70.05347593582889
7,33,40,17.5,82.5
10,15,25,40.0,60.0
19,98,117,16.23931623931624,83.76068376068376
10,22,32,31.25,68.75
19,33,52,36.53846153846153,63.46153846153846
15,87,102,14.705882352941178,85.29411764705883
16,46,62,25.806451612903224,74.19354838709677
20,9,29,68.96551724137932,31.03448275862069
1,17,18,5.555555555555555,94.44444444444444
4,59,63,6.349206349206349,93.65079365079364
1,14,15,6.666666666666667,93.33333333333333
4,8,12,33.33333333333333,66.66666666666666
9,45,54,16.666666666666664,83.33333333333334
9,49,58,15.517241379310345,84.48275862068965
20,58,78,25.64102564102564,74.35897435897436
26,200,226,11.504424778761061,88.49557522123894
82,145,227,36.12334801762114,63.87665198237885
19,128,147,12.925170068027212,87.07482993197279
6,7,13,46.15384615384615,53.84615384615385
23,39,62,37.096774193548384,62.903225806451616
56,55,111,50.45045045045045,49.549549549549546
22,23,45,48.888888888888886,51.11111111111111
7,34,41,17.073170731707318,82.92682926829268
8,33,41,19.51219512195122,80.48780487804879
8,58,66,12.121212121212121,87.87878787878788
4,39,43,9.30232558139535,90.69767441860465
38,95,133,28.57142857142857,71.42857142857143
40,130,170,23.52941176470588,76.47058823529412
6,51,57,10.526315789473683,89.47368421052632
11,78,89,12.359550561797752,87.64044943820225
7,35,42,16.666666666666664,83.33333333333334
41,114,155,26.451612903225808,73.54838709677419
7,37,44,15.909090909090908,84.0909090909091
3,14,17,17.647058823529413,82.35294117647058
19,79,98,19.387755102040817,80.61224489795919
15,68,83,18.072289156626507,81.92771084337349
11,39,50,22.0,78.0
63,179,242,26.033057851239672,73.96694214876032
0,11,11,0.0,100.0
26,54,80,32.5,67.5
5,23,28,17.857142857142858,82.14285714285714
1,24,25,4.0,96.0
26,66,92,28.26086956521739,71.73913043478261
20,92,112,17.857142857142858,82.14285714285714
37,59,96,38.54166666666667,61.458333333333336
62,44,106,58.490566037735846,41.509433962264154
11,20,31,35.483870967741936,64.51612903225806
16,38,54,29.629629629629626,70.37037037037037
4,34,38,10.526315789473683,89.47368421052632
7,26,33,21.21212121212121,78.78787878787878
31,72,103,30.097087378640776,69.90291262135922
2,41,43,4.651162790697675,95.34883720930233
12,35,47,25.53191489361702,74.46808510638297
9,23,32,28.125,71.875
68,86,154,44.15584415584416,55.84415584415584
29,131,160,18.125,81.875
41,23,64,64.0625,35.9375
44,105,149,29.53020134228188,70.46979865771812
17,110,127,13.385826771653544,86.61417322834646
9,22,31,29.03225806451613,70.96774193548387
33,111,144,22.916666666666664,77.08333333333334
19,28,47,40.42553191489361,59.57446808510638
65,119,184,35.32608695652174,64.67391304347827
40,135,175,22.857142857142858,77.14285714285715
6,55,61,9.836065573770492,90.1639344262295
23,43,66,34.84848484848485,65.15151515151516
12,40,52,23.076923076923077,76.92307692307693
9,46,55,16.363636363636363,83.63636363636363
11,47,58,18.96551724137931,81.03448275862068
2,15,17,11.76470588235294,88.23529411764706
29,127,156,18.58974358974359,81.41025641025641
32,163,195,16.41025641025641,83.58974358974359
7,12,19,36.84210526315789,63.1578947368421
5,15,20,25.0,75.0
10,33,43,23.25581395348837,76.74418604651163
34,83,117,29.059829059829063,70.94017094017094
7,31,38,18.421052631578945,81.57894736842105
5,4,9,55.55555555555556,44.44444444444444
18,14,32,56.25,43.75
41,120,161,25.465838509316768,74.53416149068323
4,15,19,21.052631578947366,78.94736842105263
63,85,148,42.567567567567565,57.432432432432435
59,126,185,31.891891891891895,68.10810810810811
44,111,155,28.387096774193548,71.61290322580646
30,106,136,22.058823529411764,77.94117647058823
3,14,17,17.647058823529413,82.35294117647058
3,19,22,13.636363636363635,86.36363636363636
8,80,88,9.090909090909092,90.9090909090909
4,56,60,6.666666666666667,93.33333333333333
7,60,67,10.44776119402985,89.55223880597015
6,17,23,26.08695652173913,73.91304347826086
27,52,79,34.177215189873415,65.82278481012658
36,171,207,17.391304347826086,82.6086956521739
27,94,121,22.31404958677686,77.68595041322314
21,61,82,25.609756097560975,74.39024390243902
6,37,43,13.953488372093023,86.04651162790698
4,5,9,44.44444444444444,55.55555555555556
10,34,44,22.727272727272727,77.27272727272727
20,65,85,23.52941176470588,76.47058823529412
25,34,59,42.3728813559322,57.6271186440678
10,48,58,17.24137931034483,82.75862068965517
10,15,25,40.0,60.0
7,32,39,17.94871794871795,82.05128205128204
8,13,21,38.095238095238095,61.904761904761905
30,141,171,17.543859649122805,82.45614035087719
8,8,16,50.0,50.0
14,20,34,41.17647058823529,58.82352941176471
7,23,30,23.333333333333332,76.66666666666667
14,15,29,48.275862068965516,51.724137931034484
10,18,28,35.714285714285715,64.28571428571429
9,19,28,32.142857142857146,67.85714285714286
46,112,158,29.11392405063291,70.88607594936708
5,12,17,29.411764705882355,70.58823529411765
15,115,130,11.538461538461538,88.46153846153845
12,22,34,35.294117647058826,64.70588235294117
12,7,19,63.1578947368421,36.84210526315789
1,19,20,5.0,95.0
4,24,28,14.285714285714285,85.71428571428571
13,29,42,30.952380952380953,69.04761904761905
12,23,35,34.285714285714285,65.71428571428571
6,36,42,14.285714285714285,85.71428571428571
32,135,167,19.16167664670659,80.83832335329342
23,49,72,31.944444444444443,68.05555555555556
24,87,111,21.62162162162162,78.37837837837837
6,35,41,14.634146341463413,85.36585365853658
46,49,95,48.421052631578945,51.578947368421055
8,30,38,21.052631578947366,78.94736842105263
14,23,37,37.83783783783784,62.16216216216216
36,79,115,31.30434782608696,68.69565217391305
52,71,123,42.27642276422765,57.72357723577236
15,25,40,37.5,62.5
2,20,22,9.090909090909092,90.9090909090909
24,143,167,14.37125748502994,85.62874251497006
9,27,36,25.0,75.0
5,10,15,33.33333333333333,66.66666666666666
3,33,36,8.333333333333332,91.66666666666666
2,20,22,9.090909090909092,90.9090909090909
7,25,32,21.875,78.125
24,37,61,39.34426229508197,60.65573770491803
4,13,17,23.52941176470588,76.47058823529412
20,47,67,29.850746268656714,70.1492537313433
5,22,27,18.51851851851852,81.48148148148148
49,159,208,23.557692307692307,76.4423076923077
33,33,66,50.0,50.0
12,25,37,32.432432432432435,67.56756756756756
56,93,149,37.58389261744966,62.41610738255034
4,33,37,10.81081081081081,89.1891891891892
12,40,52,23.076923076923077,76.92307692307693
37,67,104,35.57692307692308,64.42307692307693
2,19,21,9.523809523809524,90.47619047619048
8,42,50,16.0,84.0
16,124,140,11.428571428571429,88.57142857142857
15,56,71,21.12676056338028,78.87323943661971
6,11,17,35.294117647058826,64.70588235294117
27,40,67,40.298507462686565,59.70149253731343
16,42,58,27.586206896551722,72.41379310344827
9,11,20,45.0,55.00000000000001
6,17,23,26.08695652173913,73.91304347826086
16,55,71,22.535211267605636,77.46478873239437
7,34,41,17.073170731707318,82.92682926829268
13,60,73,17.80821917808219,82.1917808219178
5,16,21,23.809523809523807,76.19047619047619
61,101,162,37.65432098765432,62.34567901234568
37,117,154,24.025974025974026,75.97402597402598
45,42,87,51.724137931034484,48.275862068965516
6,17,23,26.08695652173913,73.91304347826086
18,14,32,56.25,43.75
0,5,5,0.0,100.0
30,90,120,25.0,75.0
4,35,39,10.256410256410255,89.74358974358975
20,73,93,21.50537634408602,78.49462365591397
19,39,58,32.758620689655174,67.24137931034483
25,73,98,25.510204081632654,74.48979591836735
60,39,99,60.60606060606061,39.39393939393939
18,41,59,30.508474576271187,69.49152542372882
2,10,12,16.666666666666664,83.33333333333334
3,9,12,25.0,75.0
5,19,24,20.833333333333336,79.16666666666666
21,39,60,35.0,65.0
12,19,31,38.70967741935484,61.29032258064516
18,32,50,36.0,64.0
24,116,140,17.142857142857142,82.85714285714286
15,56,71,21.12676056338028,78.87323943661971
3,7,10,30.0,70.0
36,99,135,26.666666666666668,73.33333333333333
8,75,83,9.63855421686747,90.36144578313254
7,27,34,20.588235294117645,79.41176470588235
11,49,60,18.333333333333332,81.66666666666667
45,100,145,31.03448275862069,68.96551724137932
8,10,18,44.44444444444444,55.55555555555556
17,98,115,14.782608695652174,85.21739130434783
20,24,44,45.45454545454545,54.54545454545454
15,63,78,19.230769230769234,80.76923076923077
15,20,35,42.857142857142854,57.14285714285714
2,18,20,10.0,90.0
9,5,14,64.28571428571429,35.714285714285715
24,47,71,33.80281690140845,66.19718309859155
3,17,20,15.0,85.0
4,12,16,25.0,75.0
9,38,47,19.148936170212767,80.85106382978722
0,14,14,0.0,100.0
15,9,24,62.5,37.5
6,24,30,20.0,80.0
7,33,40,17.5,82.5
30,133,163,18.404907975460123,81.59509202453987
26,44,70,37.142857142857146,62.857142857142854
6,20,26,23.076923076923077,76.92307692307693
94,85,179,52.513966480446925,47.486033519553075
5,25,30,16.666666666666664,83.33333333333334
49,49,98,50.0,50.0
63,87,150,42.0,57.99999999999999
29,124,153,18.954248366013072,81.04575163398692
17,22,39,43.58974358974359,56.41025641025641
22,103,125,17.599999999999998,82.39999999999999
1,13,14,7.142857142857142,92.85714285714286
32,139,171,18.71345029239766,81.28654970760235
0,29,29,0.0,100.0
23,61,84,27.380952380952383,72.61904761904762
