Negative,Positive,All,negative_perc,positive_perc
24,35,59,40.67796610169492,59.32203389830508
35,100,135,25.925925925925924,74.07407407407408
4,42,46,8.695652173913043,91.30434782608695
17,15,32,53.125,46.875
37,42,79,46.835443037974684,53.16455696202531
53,39,92,57.608695652173914,42.391304347826086
68,90,158,43.037974683544306,56.9620253164557
77,165,242,31.818181818181817,68.18181818181817
27,92,119,22.689075630252102,77.31092436974791
34,151,185,18.37837837837838,81.62162162162161
4,14,18,22.22222222222222,77.77777777777779
34,44,78,43.58974358974359,56.41025641025641
55,72,127,43.30708661417323,56.69291338582677
52,99,151,34.437086092715234,65.56291390728477
48,96,144,33.33333333333333,66.66666666666666
9,21,30,30.0,70.0
23,82,105,21.904761904761905,78.0952380952381
102,120,222,45.94594594594595,54.054054054054056
24,62,86,27.906976744186046,72.09302325581395
6,18,24,25.0,75.0
18,67,85,21.176470588235293,78.82352941176471
40,92,132,30.303030303030305,69.6969696969697
44,85,129,34.10852713178294,65.89147286821705
38,74,112,33.92857142857143,66.07142857142857
21,110,131,16.030534351145036,83.96946564885496
1,16,17,5.88235294117647,94.11764705882352
4,23,27,14.814814814814813,85.18518518518519
40,98,138,28.985507246376812,71.01449275362319
17,33,50,34.0,66.0
12,118,130,9.230769230769232,90.76923076923077
17,56,73,23.28767123287671,76.71232876712328
6,23,29,20.689655172413794,79.3103448275862
37,127,164,22.5609756097561,77.4390243902439
11,63,74,14.864864864864865,85.13513513513513
19,133,152,12.5,87.5
43,56,99,43.43434343434344,56.56565656565656
9,17,26,34.61538461538461,65.38461538461539
19,102,121,15.702479338842975,84.29752066115702
44,131,175,25.142857142857146,74.85714285714286
66,76,142,46.478873239436616,53.52112676056338
16,58,74,21.62162162162162,78.37837837837837
70,66,136,51.470588235294116,48.529411764705884
39,152,191,20.418848167539267,79.58115183246073
10,81,91,10.989010989010989,89.01098901098901
14,29,43,32.55813953488372,67.44186046511628
71,98,169,42.01183431952663,57.98816568047337
81,83,164,49.390243902439025,50.609756097560975
22,135,157,14.012738853503185,85.98726114649682
13,36,49,26.53061224489796,73.46938775510205
20,219,239,8.368200836820083,91.63179916317992
50,85,135,37.03703703703704,62.96296296296296
14,25,39,35.8974358974359,64.1025641025641
57,42,99,57.57575757575758,42.42424242424242
38,175,213,17.84037558685446,82.15962441314554
33,33,66,50.0,50.0
65,142,207,31.40096618357488,68.59903381642512
29,49,78,37.17948717948718,62.82051282051282
88,58,146,60.273972602739725,39.726027397260275
4,19,23,17.391304347826086,82.6086956521739
24,50,74,32.432432432432435,67.56756756756756
38,57,95,40.0,60.0
53,90,143,37.06293706293706,62.93706293706294
22,74,96,22.916666666666664,77.08333333333334
35,106,141,24.822695035460992,75.177304964539
37,40,77,48.05194805194805,51.94805194805194
12,6,18,66.66666666666666,33.33333333333333
5,43,48,10.416666666666668,89.58333333333334
5,51,56,8.928571428571429,91.07142857142857
7,29,36,19.444444444444446,80.55555555555556
1,31,32,3.125,96.875
22,47,69,31.88405797101449,68.11594202898551
4,34,38,10.526315789473683,89.47368421052632
21,24,45,46.666666666666664,53.333333333333336
15,64,79,18.9873417721519,81.0126582278481
8,40,48,16.666666666666664,83.33333333333334
6,13,19,31.57894736842105,68.42105263157895
22,49,71,30.985915492957744,69.01408450704226
9,22,31,29.03225806451613,70.96774193548387
5,15,20,25.0,75.0
3,5,8,37.5,62.5
61,64,125,48.8,51.2
8,13,21,38.095238095238095,61.904761904761905
54,127,181,29.83425414364641,70.1657458563536
49,153,202,24.257425742574256,75.74257425742574
43,76,119,36.134453781512605,63.86554621848739
8,13,21,38.095238095238095,61.904761904761905
31,173,204,15.196078431372548,84.80392156862744
29,26,55,52.72727272727272,47.27272727272727
41,53,94,43.61702127659575,56.38297872340425
7,13,20,35.0,65.0
49,70,119,41.17647058823529,58.82352941176471
60,51,111,54.054054054054056,45.94594594594595
58,209,267,21.722846441947567,78.27715355805243
11,25,36,30.555555555555557,69.44444444444444
14,25,39,35.8974358974359,64.1025641025641
35,32,67,52.23880597014925,47.76119402985074
62,171,233,26.609442060085836,73.39055793991416
4,46,50,8.0,92.0
10,14,24,41.66666666666667,58.333333333333336
19,118,137,13.86861313868613,86.13138686131386
30,158,188,15.957446808510639,84.04255319148936
37,127,164,22.5609756097561,77.4390243902439
45,137,182,24.725274725274726,75.27472527472527
64,61,125,51.2,48.8
73,119,192,38.02083333333333,61.979166666666664
18,151,169,10.650887573964498,89.3491124260355
44,30,74,59.45945945945946,40.54054054054054
26,116,142,18.30985915492958,81.69014084507043
43,243,286,15.034965034965033,84.96503496503497
15,143,158,9.49367088607595,90.50632911392405
18,131,149,12.080536912751679,87.91946308724832
25,63,88,28.40909090909091,71.5909090909091
10,66,76,13.157894736842104,86.8421052631579
27,123,150,18.0,82.0
22,88,110,20.0,80.0
17,22,39,43.58974358974359,56.41025641025641
48,167,215,22.325581395348838,77.67441860465117
1,34,35,2.857142857142857,97.14285714285714
37,14,51,72.54901960784314,27.450980392156865
18,139,157,11.464968152866243,88.53503184713377
15,76,91,16.483516483516482,83.51648351648352
55,56,111,49.549549549549546,50.45045045045045
34,41,75,45.33333333333333,54.666666666666664
12,85,97,12.371134020618557,87.62886597938144
77,104,181,42.5414364640884,57.4585635359116
46,100,146,31.506849315068493,68.4931506849315
36,119,155,23.225806451612904,76.77419354838709
24,166,190,12.631578947368421,87.36842105263159
44,60,104,42.30769230769231,57.692307692307686
49,114,163,30.061349693251532,69.93865030674846
54,61,115,46.95652173913044,53.04347826086957
58,100,158,36.708860759493675,63.29113924050633
28,181,209,13.397129186602871,86.60287081339713
11,67,78,14.102564102564102,85.8974358974359
18,51,69,26.08695652173913,73.91304347826086
57,180,237,24.050632911392405,75.9493670886076
7,39,46,15.217391304347828,84.78260869565217
85,114,199,42.71356783919598,57.286432160804026
83,201,284,29.225352112676056,70.77464788732394
17,82,99,17.17171717171717,82.82828282828282
37,110,147,25.170068027210885,74.82993197278913
36,113,149,24.161073825503358,75.83892617449665
13,66,79,16.455696202531644,83.54430379746836
42,124,166,25.301204819277107,74.69879518072288
34,121,155,21.935483870967744,78.06451612903226
26,176,202,12.871287128712872,87.12871287128714
67,66,133,50.37593984962406,49.62406015037594
18,60,78,23.076923076923077,76.92307692307693
52,106,158,32.91139240506329,67.08860759493672
25,157,182,13.736263736263737,86.26373626373626
17,80,97,17.525773195876287,82.4742268041237
66,200,266,24.81203007518797,75.18796992481202
84,189,273,30.76923076923077,69.23076923076923
50,181,231,21.645021645021643,78.35497835497836
50,136,186,26.881720430107524,73.11827956989248
20,32,52,38.46153846153847,61.53846153846154
35,182,217,16.129032258064516,83.87096774193549
61,141,202,30.198019801980198,69.80198019801979
21,27,48,43.75,56.25
43,240,283,15.19434628975265,84.80565371024736
37,59,96,38.54166666666667,61.458333333333336
24,29,53,45.28301886792453,54.71698113207547
43,133,176,24.431818181818183,75.56818181818183
13,17,30,43.333333333333336,56.666666666666664
13,22,35,37.142857142857146,62.857142857142854
68,75,143,47.55244755244755,52.44755244755245
8,28,36,22.22222222222222,77.77777777777779
4,12,16,25.0,75.0
4,29,33,12.121212121212121,87.87878787878788
21,60,81,25.925925925925924,74.07407407407408
102,138,240,42.5,57.49999999999999
7,55,62,11.29032258064516,88.70967741935483
5,26,31,16.129032258064516,83.87096774193549
48,86,134,35.82089552238806,64.17910447761194
4,61,65,6.153846153846154,93.84615384615384
18,99,117,15.384615384615385,84.61538461538461
17,73,90,18.88888888888889,81.11111111111111
6,27,33,18.181818181818183,81.81818181818183
27,85,112,24.107142857142858,75.89285714285714
1,26,27,3.7037037037037033,96.29629629629629
73,139,212,34.43396226415094,65.56603773584906
32,33,65,49.23076923076923,50.76923076923077
5,41,46,10.869565217391305,89.13043478260869
8,50,58,13.793103448275861,86.20689655172413
24,42,66,36.36363636363637,63.63636363636363
25,84,109,22.93577981651376,77.06422018348624
43,33,76,56.57894736842105,43.42105263157895
17,90,107,15.887850467289718,84.11214953271028
10,61,71,14.084507042253522,85.91549295774648
12,13,25,48.0,52.0
52,36,88,59.09090909090909,40.909090909090914
18,106,124,14.516129032258066,85.48387096774194
41,40,81,50.617283950617285,49.382716049382715
39,51,90,43.333333333333336,56.666666666666664
11,31,42,26.190476190476193,73.80952380952381
8,49,57,14.035087719298245,85.96491228070175
23,49,72,31.944444444444443,68.05555555555556
20,38,58,34.48275862068966,65.51724137931035
101,198,299,33.77926421404682,66.22073578595318
29,74,103,28.155339805825243,71.84466019417476
15,38,53,28.30188679245283,71.69811320754717
85,139,224,37.94642857142857,62.05357142857143
80,155,235,34.04255319148936,65.95744680851064
34,172,206,16.50485436893204,83.49514563106796
65,44,109,59.63302752293578,40.36697247706422
80,80,160,50.0,50.0
23,33,56,41.07142857142857,58.92857142857143
14,32,46,30.434782608695656,69.56521739130434
71,137,208,34.13461538461539,65.86538461538461
84,150,234,35.8974358974359,64.1025641025641
23,94,117,19.65811965811966,80.34188034188034
33,28,61,54.09836065573771,45.90163934426229
105,97,202,51.98019801980198,48.01980198019802
12,57,69,17.391304347826086,82.6086956521739
20,28,48,41.66666666666667,58.333333333333336
14,77,91,15.384615384615385,84.61538461538461
43,66,109,39.44954128440367,60.550458715596335
23,170,193,11.917098445595855,88.08290155440415
12,67,79,15.18987341772152,84.81012658227847
93,158,251,37.05179282868526,62.94820717131474
25,105,130,19.230769230769234,80.76923076923077
5,16,21,23.809523809523807,76.19047619047619
17,85,102,16.666666666666664,83.33333333333334
22,41,63,34.92063492063492,65.07936507936508
23,32,55,41.81818181818181,58.18181818181818
6,39,45,13.333333333333334,86.66666666666667
3,45,48,6.25,93.75
48,79,127,37.79527559055118,62.20472440944882
9,48,57,15.789473684210526,84.21052631578947
88,67,155,56.774193548387096,43.225806451612904
36,197,233,15.450643776824036,84.54935622317596
76,139,215,35.348837209302324,64.65116279069767
29,41,70,41.42857142857143,58.57142857142858
52,60,112,46.42857142857143,53.57142857142857
68,133,201,33.83084577114428,66.16915422885572
14,10,24,58.333333333333336,41.66666666666667
10,58,68,14.705882352941178,85.29411764705883
15,16,31,48.38709677419355,51.61290322580645
75,82,157,47.77070063694268,52.22929936305732
24,60,84,28.57142857142857,71.42857142857143
17,118,135,12.592592592592592,87.4074074074074
50,103,153,32.6797385620915,67.3202614379085
22,106,128,17.1875,82.8125
13,9,22,59.09090909090909,40.909090909090914
6,30,36,16.666666666666664,83.33333333333334
57,254,311,18.327974276527332,81.67202572347267
49,185,234,20.94017094017094,79.05982905982906
84,74,158,53.16455696202531,46.835443037974684
18,70,88,20.454545454545457,79.54545454545455
7,49,56,12.5,87.5
76,166,242,31.40495867768595,68.59504132231406
66,286,352,18.75,81.25
69,60,129,53.48837209302325,46.51162790697674
81,67,148,54.729729729729726,45.27027027027027
51,127,178,28.651685393258425,71.34831460674157
48,169,217,22.119815668202765,77.88018433179722
73,141,214,34.112149532710276,65.88785046728972
5,20,25,20.0,80.0
70,72,142,49.29577464788733,50.70422535211267
17,58,75,22.666666666666664,77.33333333333333
112,104,216,51.85185185185185,48.148148148148145
41,129,170,24.11764705882353,75.88235294117646
7,14,21,33.33333333333333,66.66666666666666
17,84,101,16.831683168316832,83.16831683168317
10,16,26,38.46153846153847,61.53846153846154
5,15,20,25.0,75.0
17,10,27,62.96296296296296,37.03703703703704
11,85,96,11.458333333333332,88.54166666666666
24,55,79,30.37974683544304,69.62025316455697
76,107,183,41.53005464480874,58.46994535519126
90,99,189,47.61904761904761,52.38095238095239
8,13,21,38.095238095238095,61.904761904761905
4,22,26,15.384615384615385,84.61538461538461
2,21,23,8.695652173913043,91.30434782608695
10,64,74,13.513513513513514,86.48648648648648
31,122,153,20.26143790849673,79.73856209150327
31,75,106,29.245283018867923,70.75471698113208
92,134,226,40.707964601769916,59.29203539823009
44,154,198,22.22222222222222,77.77777777777779
22,73,95,23.157894736842106,76.84210526315789
2,21,23,8.695652173913043,91.30434782608695
15,35,50,30.0,70.0
20,22,42,47.61904761904761,52.38095238095239
7,17,24,29.166666666666668,70.83333333333334
4,48,52,7.6923076923076925,92.3076923076923
16,131,147,10.884353741496598,89.1156462585034
16,140,156,10.256410256410255,89.74358974358975
22,96,118,18.64406779661017,81.35593220338984
22,122,144,15.277777777777779,84.72222222222221
12,133,145,8.275862068965518,91.72413793103448
12,48,60,20.0,80.0
14,39,53,26.41509433962264,73.58490566037736
9,13,22,40.909090909090914,59.09090909090909
97,68,165,58.78787878787879,41.21212121212121
13,39,52,25.0,75.0
41,51,92,44.565217391304344,55.434782608695656
28,83,111,25.225225225225223,74.77477477477478
5,21,26,19.230769230769234,80.76923076923077
13,10,23,56.52173913043478,43.47826086956522
2,30,32,6.25,93.75
16,19,35,45.714285714285715,54.285714285714285
13,45,58,22.413793103448278,77.58620689655173
25,27,52,48.07692307692308,51.92307692307693
73,124,197,37.055837563451774,62.944162436548226
23,175,198,11.616161616161616,88.38383838383838
41,195,236,17.372881355932204,82.62711864406779
7,55,62,11.29032258064516,88.70967741935483
38,147,185,20.54054054054054,79.45945945945945
6,22,28,21.428571428571427,78.57142857142857
7,60,67,10.44776119402985,89.55223880597015
5,19,24,20.833333333333336,79.16666666666666
11,55,66,16.666666666666664,83.33333333333334
2,25,27,7.4074074074074066,92.5925925925926
35,99,134,26.119402985074625,73.88059701492537
43,145,188,22.872340425531913,77.12765957446808
92,115,207,44.44444444444444,55.55555555555556
52,33,85,61.1764705882353,38.82352941176471
10,11,21,47.61904761904761,52.38095238095239
61,91,152,40.131578947368425,59.86842105263158
91,100,191,47.64397905759162,52.35602094240838
79,72,151,52.317880794701985,47.682119205298015
55,43,98,56.12244897959183,43.87755102040816
49,178,227,21.58590308370044,78.41409691629956
62,169,231,26.83982683982684,73.16017316017316
21,77,98,21.428571428571427,78.57142857142857
9,20,29,31.03448275862069,68.96551724137932
23,155,178,12.921348314606742,87.07865168539325
7,24,31,22.58064516129032,77.41935483870968
21,115,136,15.441176470588236,84.55882352941177
89,118,207,42.99516908212561,57.00483091787439
95,83,178,53.37078651685393,46.62921348314607
19,49,68,27.941176470588236,72.05882352941177
16,20,36,44.44444444444444,55.55555555555556
57,45,102,55.88235294117647,44.11764705882353
4,18,22,18.181818181818183,81.81818181818183
3,22,25,12.0,88.0
4,43,47,8.51063829787234,91.48936170212765
40,41,81,49.382716049382715,50.617283950617285
39,253,292,13.356164383561644,86.64383561643835
7,59,66,10.606060606060606,89.39393939393939
25,121,146,17.123287671232877,82.87671232876713
6,70,76,7.894736842105263,92.10526315789474
15,81,96,15.625,84.375
27,104,131,20.610687022900763,79.38931297709924
31,111,142,21.830985915492956,78.16901408450704
45,94,139,32.37410071942446,67.62589928057554
18,24,42,42.857142857142854,57.14285714285714
54,39,93,58.06451612903226,41.935483870967744
21,140,161,13.043478260869565,86.95652173913044
11,27,38,28.947368421052634,71.05263157894737
29,193,222,13.063063063063062,86.93693693693693
45,108,153,29.411764705882355,70.58823529411765
30,124,154,19.480519480519483,80.51948051948052
95,133,228,41.66666666666667,58.333333333333336
11,45,56,19.642857142857142,80.35714285714286
8,11,19,42.10526315789473,57.89473684210527
3,16,19,15.789473684210526,84.21052631578947
4,53,57,7.017543859649122,92.98245614035088
29,104,133,21.804511278195488,78.19548872180451
17,28,45,37.77777777777778,62.22222222222222
16,35,51,31.372549019607842,68.62745098039215
26,107,133,19.548872180451127,80.45112781954887
125,150,275,45.45454545454545,54.54545454545454
17,69,86,19.767441860465116,80.23255813953489
38,146,184,20.652173913043477,79.34782608695652
6,30,36,16.666666666666664,83.33333333333334
9,45,54,16.666666666666664,83.33333333333334
7,21,28,25.0,75.0
14,100,114,12.280701754385964,87.71929824561403
27,112,139,19.424460431654676,80.57553956834532
28,106,134,20.8955223880597,79.1044776119403
15,69,84,17.857142857142858,82.14285714285714
38,114,152,25.0,75.0
53,147,200,26.5,73.5
41,275,316,12.974683544303797,87.0253164556962
78,96,174,44.827586206896555,55.172413793103445
49,49,98,50.0,50.0
59,63,122,48.36065573770492,51.63934426229508
31,116,147,21.08843537414966,78.91156462585033
38,82,120,31.666666666666664,68.33333333333333
76,155,231,32.900432900432904,67.09956709956711
3,18,21,14.285714285714285,85.71428571428571
8,12,20,40.0,60.0
5,59,64,7.8125,92.1875
16,89,105,15.238095238095239,84.76190476190476
3,18,21,14.285714285714285,85.71428571428571
11,27,38,28.947368421052634,71.05263157894737
76,131,207,36.71497584541063,63.28502415458937
12,50,62,19.35483870967742,80.64516129032258
13,97,110,11.818181818181818,88.18181818181819
74,158,232,31.896551724137932,68.10344827586206
8,16,24,33.33333333333333,66.66666666666666
36,71,107,33.64485981308411,66.35514018691589
13,24,37,35.13513513513514,64.86486486486487
33,64,97,34.02061855670103,65.97938144329896
5,22,27,18.51851851851852,81.48148148148148
32,93,125,25.6,74.4
6,28,34,17.647058823529413,82.35294117647058
11,14,25,44.0,56.00000000000001
4,23,27,14.814814814814813,85.18518518518519
64,100,164,39.02439024390244,60.97560975609756
38,77,115,33.04347826086956,66.95652173913044
87,109,196,44.38775510204081,55.61224489795919
5,19,24,20.833333333333336,79.16666666666666
12,76,88,13.636363636363635,86.36363636363636
48,111,159,30.18867924528302,69.81132075471697
37,97,134,27.611940298507463,72.38805970149254
38,96,134,28.35820895522388,71.64179104477611
42,19,61,68.85245901639344,31.147540983606557
69,96,165,41.81818181818181,58.18181818181818
59,84,143,41.25874125874126,58.74125874125874
37,79,116,31.896551724137932,68.10344827586206
5,16,21,23.809523809523807,76.19047619047619
105,140,245,42.857142857142854,57.14285714285714
10,50,60,16.666666666666664,83.33333333333334
42,96,138,30.434782608695656,69.56521739130434
37,135,172,21.511627906976745,78.48837209302324
88,141,229,38.427947598253276,61.572052401746724
62,102,164,37.80487804878049,62.19512195121951
20,147,167,11.976047904191617,88.02395209580838
70,97,167,41.91616766467065,58.08383233532935
107,308,415,25.783132530120483,74.21686746987952
48,184,232,20.689655172413794,79.3103448275862
6,30,36,16.666666666666664,83.33333333333334
79,111,190,41.578947368421055,58.42105263157895
99,85,184,53.80434782608695,46.19565217391305
33,86,119,27.73109243697479,72.26890756302521
12,39,51,23.52941176470588,76.47058823529412
15,116,131,11.450381679389313,88.54961832061069
27,74,101,26.732673267326735,73.26732673267327
3,27,30,10.0,90.0
50,149,199,25.125628140703515,74.87437185929649
12,63,75,16.0,84.0
21,84,105,20.0,80.0
9,35,44,20.454545454545457,79.54545454545455
45,178,223,20.179372197309416,79.82062780269058
26,156,182,14.285714285714285,85.71428571428571
53,231,284,18.661971830985916,81.33802816901408
20,108,128,15.625,84.375
68,93,161,42.2360248447205,57.7639751552795
80,86,166,48.19277108433735,51.80722891566265
93,82,175,53.142857142857146,46.85714285714286
58,206,264,21.96969696969697,78.03030303030303
76,143,219,34.70319634703196,65.29680365296804
78,83,161,48.4472049689441,51.5527950310559
18,209,227,7.929515418502203,92.07048458149781
83,166,249,33.33333333333333,66.66666666666666
66,298,364,18.13186813186813,81.86813186813187
45,191,236,19.06779661016949,80.9322033898305
41,93,134,30.597014925373134,69.40298507462687
21,95,116,18.103448275862068,81.89655172413794
21,149,170,12.352941176470589,87.6470588235294
34,86,120,28.333333333333332,71.66666666666667
24,107,131,18.3206106870229,81.67938931297711
60,166,226,26.548672566371685,73.45132743362832
127,116,243,52.2633744855967,47.73662551440329
38,29,67,56.71641791044776,43.28358208955223
18,82,100,18.0,82.0
62,199,261,23.754789272030653,76.24521072796935
29,143,172,16.86046511627907,83.13953488372093
66,190,256,25.78125,74.21875
8,96,104,7.6923076923076925,92.3076923076923
37,227,264,14.015151515151514,85.98484848484848
45,135,180,25.0,75.0
57,143,200,28.499999999999996,71.5
72,132,204,35.294117647058826,64.70588235294117
59,201,260,22.692307692307693,77.3076923076923
49,259,308,15.909090909090908,84.0909090909091
65,222,287,22.64808362369338,77.35191637630662
29,134,163,17.791411042944784,82.20858895705521
3,18,21,14.285714285714285,85.71428571428571
70,128,198,35.35353535353536,64.64646464646465
20,21,41,48.78048780487805,51.21951219512195
30,113,143,20.97902097902098,79.02097902097903
4,30,34,11.76470588235294,88.23529411764706
53,37,90,58.88888888888889,41.11111111111111
56,91,147,38.095238095238095,61.904761904761905
78,146,224,34.82142857142857,65.17857142857143
4,18,22,18.181818181818183,81.81818181818183
48,199,247,19.4331983805668,80.5668016194332
41,94,135,30.37037037037037,69.62962962962963
67,155,222,30.180180180180184,69.81981981981981
35,57,92,38.04347826086957,61.95652173913043
29,53,82,35.36585365853659,64.63414634146342
41,125,166,24.69879518072289,75.30120481927712
35,59,94,37.234042553191486,62.76595744680851
57,76,133,42.857142857142854,57.14285714285714
32,154,186,17.20430107526882,82.79569892473118
37,139,176,21.022727272727273,78.97727272727273
10,33,43,23.25581395348837,76.74418604651163
41,154,195,21.025641025641026,78.97435897435898
34,189,223,15.246636771300448,84.75336322869956
29,30,59,49.152542372881356,50.847457627118644
23,132,155,14.838709677419354,85.16129032258064
16,53,69,23.18840579710145,76.81159420289855
49,110,159,30.81761006289308,69.18238993710692
54,46,100,54.0,46.0
19,93,112,16.964285714285715,83.03571428571429
38,188,226,16.8141592920354,83.1858407079646
4,28,32,12.5,87.5
48,70,118,40.67796610169492,59.32203389830508
14,107,121,11.570247933884298,88.42975206611571
40,85,125,32.0,68.0
44,123,167,26.34730538922156,73.65269461077844
4,45,49,8.16326530612245,91.83673469387756
5,60,65,7.6923076923076925,92.3076923076923
29,127,156,18.58974358974359,81.41025641025641
40,49,89,44.9438202247191,55.0561797752809
25,40,65,38.46153846153847,61.53846153846154
72,124,196,36.734693877551024,63.26530612244898
45,124,169,26.627218934911244,73.37278106508876
67,197,264,25.37878787878788,74.62121212121212
49,145,194,25.257731958762886,74.74226804123711
27,8,35,77.14285714285715,22.857142857142858
13,31,44,29.545454545454547,70.45454545454545
84,236,320,26.25,73.75
31,75,106,29.245283018867923,70.75471698113208
42,107,149,28.187919463087248,71.81208053691275
19,59,78,24.358974358974358,75.64102564102564
42,64,106,39.62264150943396,60.37735849056604
33,53,86,38.372093023255815,61.627906976744185
66,168,234,28.205128205128204,71.7948717948718
40,37,77,51.94805194805194,48.05194805194805
28,154,182,15.384615384615385,84.61538461538461
48,25,73,65.75342465753424,34.24657534246575
18,102,120,15.0,85.0
40,84,124,32.25806451612903,67.74193548387096
49,40,89,55.0561797752809,44.9438202247191
13,136,149,8.724832214765101,91.2751677852349
29,22,51,56.86274509803921,43.13725490196079
71,100,171,41.52046783625731,58.47953216374269
5,39,44,11.363636363636363,88.63636363636364
113,147,260,43.46153846153846,56.53846153846154
54,33,87,62.06896551724138,37.93103448275862
31,194,225,13.777777777777779,86.22222222222223
32,99,131,24.427480916030532,75.57251908396947
25,138,163,15.337423312883436,84.66257668711657
14,88,102,13.725490196078432,86.27450980392157
10,131,141,7.092198581560284,92.90780141843972
2,36,38,5.263157894736842,94.73684210526315
14,44,58,24.137931034482758,75.86206896551724
19,86,105,18.095238095238095,81.9047619047619
12,23,35,34.285714285714285,65.71428571428571
25,67,92,27.173913043478258,72.82608695652173
40,139,179,22.3463687150838,77.6536312849162
3,35,38,7.894736842105263,92.10526315789474
41,89,130,31.538461538461537,68.46153846153847
23,79,102,22.54901960784314,77.45098039215686
45,158,203,22.167487684729064,77.83251231527095
2,30,32,6.25,93.75
20,77,97,20.618556701030926,79.38144329896907
48,63,111,43.24324324324324,56.75675675675676
41,19,60,68.33333333333333,31.666666666666664
68,68,136,50.0,50.0
46,64,110,41.81818181818181,58.18181818181818
25,134,159,15.723270440251572,84.27672955974843
25,52,77,32.467532467532465,67.53246753246754
28,135,163,17.177914110429448,82.82208588957054
26,81,107,24.299065420560748,75.70093457943925
11,11,22,50.0,50.0
9,17,26,34.61538461538461,65.38461538461539
18,32,50,36.0,64.0
26,212,238,10.92436974789916,89.07563025210085
15,66,81,18.51851851851852,81.48148148148148
29,96,125,23.200000000000003,76.8
8,13,21,38.095238095238095,61.904761904761905
9,83,92,9.782608695652174,90.21739130434783
61,142,203,30.049261083743843,69.95073891625616
54,147,201,26.865671641791046,73.13432835820896
55,121,176,31.25,68.75
12,62,74,16.216216216216218,83.78378378378379
52,140,192,27.083333333333332,72.91666666666666
55,32,87,63.2183908045977,36.7816091954023
